03/29/1999,09:15:01,172.16.113.50,0.85439622762718404,IPv4_ttl,1.0
03/29/1999,09:25:16,172.16.113.50,0.77948186470202363,IPv4_ttl,1.0
03/29/1999,09:35:31,172.16.113.50,0.77943955443049895,IPv4_ttl,1.0
03/29/1999,11:15:08,192.168.1.1,0.86508684336932751,IPv4_ttl,1.0
03/29/1999,11:16:08,192.168.1.1,0.6918041071240808,IPv4_ttl,1.0
03/29/1999,11:17:08,192.168.1.1,0.69181025592362333,IPv4_ttl,1.0
03/29/1999,11:18:09,192.168.1.1,0.69181028979296533,IPv4_ttl,1.0
03/29/1999,11:19:09,192.168.1.1,0.69181019326899884,IPv4_ttl,1.0
03/29/1999,11:47:16,172.16.113.50,0.81745404797976862,IPv4_ttl,1.0
03/29/1999,11:47:17,172.16.113.50,0.52940366960021557,IPv4_ttl,1.0
03/29/1999,11:47:19,172.16.113.50,0.56143157017666256,IPv4_ttl,1.0
03/29/1999,11:47:20,172.16.113.50,0.54215971473445967,IPv4_ttl,1.0
03/29/1999,11:47:22,172.16.113.50,0.56168721101181096,IPv4_ttl,1.0
03/29/1999,12:22:10,172.16.112.100,0.82548329728232861,IPv4_ttl,1.0
03/29/1999,12:23:50,172.16.112.100,0.71103888426293138,IPv4_ttl,1.0
03/29/1999,12:25:30,172.16.112.100,0.71102795371102034,IPv4_ttl,1.0
03/29/1999,12:27:10,172.16.112.100,0.71103229010164903,IPv4_ttl,1.0
03/29/1999,13:49:06,172.16.112.50,0.85772599680302897,IPv4_ttl,1.0
03/29/1999,16:27:02,172.16.114.169,0.88244397850327938,IPv4_ttl,1.0
03/29/1999,16:27:08,172.16.114.169,0.60506988775252069,IPv4_ttl,1.0
03/29/1999,16:28:14,172.16.114.169,0.69544146813741103,IPv4_ttl,1.0
03/29/1999,16:28:20,172.16.114.169,0.60513920155299039,IPv4_ttl,1.0
03/29/1999,16:29:26,172.16.114.169,0.69541226075338547,IPv4_ttl,1.0
03/29/1999,16:29:32,172.16.114.169,0.60506464822286465,IPv4_ttl,1.0
03/29/1999,16:30:39,172.16.114.169,0.69543156355982605,IPv4_ttl,1.0
03/29/1999,16:30:45,172.16.114.169,0.605050483259161,IPv4_ttl,1.0
03/29/1999,16:31:51,172.16.114.169,0.69543269789608853,IPv4_ttl,1.0
03/29/1999,16:31:57,172.16.114.169,0.60522620537108807,IPv4_ttl,1.0
03/29/1999,21:34:05,172.16.112.50,0.90687796382868124,IPv4_ttl,1.0
03/30/1999,04:40:12,172.16.114.168,0.91980742587153574,IPv4_ttl,1.0
03/30/1999,04:42:42,172.16.114.50,0.72626732203136835,IPv4_ttl,1.0
03/31/1999,11:11:04,172.16.112.100,0.97468789067160799,IPv4_ttl,1.0
03/31/1999,11:11:14,172.16.112.100,0.623298784378712,IPv4_ttl,1.0
03/31/1999,11:11:19,172.16.112.100,0.59120852026992232,IPv4_ttl,1.0
03/31/1999,11:11:24,172.16.112.100,0.59623321405609819,IPv4_ttl,1.0
03/31/1999,11:11:26,172.16.112.100,0.56165442342985605,IPv4_ttl,1.0
03/31/1999,11:11:36,172.16.112.100,0.62214128290448756,IPv4_ttl,1.0
03/31/1999,13:05:37,172.16.112.20,0.87017529132791227,IPv4_ttl,1.0
03/31/1999,13:42:13,172.16.113.50,0.82737815928452418,IPv4_ttl,1.0
03/31/1999,13:42:15,172.16.113.50,0.5534201553859347,IPv4_ttl,1.0
03/31/1999,13:42:16,172.16.113.50,0.55314822714319156,IPv4_ttl,1.0
03/31/1999,13:42:18,172.16.113.50,0.55311120143959602,IPv4_ttl,1.0
03/31/1999,13:42:20,172.16.113.50,0.55910347580482034,IPv4_ttl,1.0
03/31/1999,13:42:21,172.16.113.50,0.55297761627044628,IPv4_ttl,1.0
03/31/1999,13:42:23,172.16.113.50,0.55314785014973422,IPv4_ttl,1.0
03/31/1999,13:42:24,172.16.113.50,0.5530084187715868,IPv4_ttl,1.0
03/31/1999,13:42:26,172.16.113.50,0.55312986882048176,IPv4_ttl,1.0
03/31/1999,13:42:27,172.16.113.50,0.55302036755610229,IPv4_ttl,1.0
03/31/1999,13:42:29,172.16.113.50,0.5531201501038373,IPv4_ttl,1.0
03/31/1999,13:42:30,172.16.113.50,0.55317670150429654,IPv4_ttl,1.0
03/31/1999,13:42:32,172.16.113.50,0.5532250402036587,IPv4_ttl,1.0
03/31/1999,13:42:33,172.16.113.50,0.55303230659607194,IPv4_ttl,1.0
03/31/1999,13:42:35,172.16.113.50,0.55312052440402393,IPv4_ttl,1.0
03/31/1999,13:42:36,172.16.113.50,0.55304586706543235,IPv4_ttl,1.0
03/31/1999,13:42:38,172.16.113.50,0.55310551977646338,IPv4_ttl,1.0
03/31/1999,13:42:39,172.16.113.50,0.55318227457111468,IPv4_ttl,1.0
03/31/1999,13:42:41,172.16.113.50,0.55330450242178275,IPv4_ttl,1.0
03/31/1999,13:42:42,172.16.113.50,0.55296375676635157,IPv4_ttl,1.0
