03/29/1999,08:48:10,172.16.114.50,0.21804658492183693,IPv4_src,1.0
03/29/1999,08:48:10,202.49.244.10,0.2189210386103968,IPv4_dst,1.0
03/29/1999,09:15:01,172.16.113.50,0.38576002755326244,IPv4_ttl,0.98596658824891703
03/29/1999,09:25:16,172.16.113.50,0.298972661575323,IPv4_ttl,0.99530853859422252
03/29/1999,09:35:31,172.16.113.50,0.29882186864351035,IPv4_ttl,0.99764908296421406
03/29/1999,09:36:20,202.77.162.213,0.21890267936577712,IPv4_dst,1.0
03/29/1999,10:22:26,163.12.141.111,0.2170263102377148,IPv4_dst,1.0
03/29/1999,10:22:26,172.16.112.100,0.21615194064597254,IPv4_src,1.0
03/29/1999,11:15:08,192.168.1.1,0.44271814439749246,TCP_flags,0.64021493835405707
03/29/1999,11:16:08,192.168.1.1,0.22694144555631712,IPv4_ttl,0.50970192599253883
03/29/1999,11:16:11,194.7.248.153,0.21631381601199073,TCP_window,1.0
03/29/1999,11:17:08,192.168.1.1,0.22694853532605974,IPv4_ttl,0.50970192599253883
03/29/1999,11:18:09,192.168.1.1,0.22700071906332786,IPv4_ttl,0.50909030650776765
03/29/1999,11:19:09,192.168.1.1,0.22694846152226256,IPv4_ttl,0.50970194431220417
03/29/1999,11:47:16,172.16.113.50,0.3425516208858954,IPv4_ttl,1.0
03/29/1999,12:13:33,200.223.84.233,0.2550029508775121,IPv4_dst,1.0
03/29/1999,12:13:33,172.16.112.149,0.22335590249295711,IPv4_src,1.0
03/29/1999,12:22:10,172.16.112.100,0.3521188490612446,IPv4_ttl,0.99290483355755177
03/29/1999,12:23:50,172.16.112.100,0.2213267809456757,IPv4_ttl,0.96659886013257856
03/29/1999,12:25:30,172.16.112.100,0.22135713131806622,IPv4_ttl,0.96564332336296388
03/29/1999,12:27:10,172.16.112.100,0.22136213132023885,IPv4_ttl,0.96564332336296388
03/29/1999,13:33:07,172.16.112.50,0.23170181929193456,IPv4_src,1.0
03/29/1999,13:49:02,202.77.162.213,0.24196624525307286,IPv4_dst,1.0
03/29/1999,13:49:06,172.16.112.50,0.3889865135613685,IPv4_ttl,0.99999999026878172
03/29/1999,14:03:23,194.27.251.21,0.41586572581077996,TCP_flags,0.99999997295662757
03/29/1999,15:39:06,163.12.141.111,0.25479311568845686,IPv4_dst,1.0
03/29/1999,15:39:06,172.16.116.44,0.25391869282024837,IPv4_src,1.0
03/29/1999,16:27:02,172.16.114.169,0.444148335803921,IPv4_ttl,0.54123802157139222
03/29/1999,16:28:14,172.16.114.169,0.23113544340529024,IPv4_ttl,0.50970192599253894
03/29/1999,16:29:26,172.16.114.169,0.23110176632310664,IPv4_ttl,0.50970192599253894
03/29/1999,16:30:39,172.16.114.169,0.23756901293848787,IPv4_ttl,0.43940639805181853
03/29/1999,16:31:51,172.16.114.169,0.23112533102625865,IPv4_ttl,0.50970192599253883
03/29/1999,17:06:24,196.37.75.158,0.23753077623578156,TCP_window,1.0
03/29/1999,19:50:01,172.16.112.100,0.2794658784427452,IPv4_src,1.0
03/29/1999,21:34:05,172.16.112.50,0.4460926455177069,IPv4_ttl,0.99009565100580543
03/29/1999,22:47:20,196.227.33.189,0.2319077184280235,TCP_window,1.0
03/30/1999,02:34:13,172.16.112.100,0.20964032554087442,TCP_sport,1.0
03/30/1999,02:34:13,172.16.112.50,0.2096526029330259,TCP_dport,1.0
03/30/1999,03:33:27,192.168.1.10,0.3124859899038672,UDP_length,1.0
03/30/1999,04:40:12,172.16.114.168,0.4605684592310636,IPv4_ttl,1.0
03/30/1999,04:42:42,172.16.114.50,0.2374103024737445,IPv4_ttl,1.0
03/31/1999,08:00:28,192.168.1.30,0.5835188790158264,IPv4_tos,0.99683061940433271
03/31/1999,08:01:28,192.168.1.30,0.23766099460175139,IPv4_tos,0.99473812531051209
03/31/1999,08:02:28,192.168.1.30,0.23765195459905797,IPv4_tos,0.99473812531051209
03/31/1999,08:03:28,192.168.1.30,0.23764267375626236,IPv4_tos,0.99473812531051209
03/31/1999,08:04:23,172.16.114.50,0.2550242038660072,TCP_dport,1.0
03/31/1999,08:04:23,209.30.70.14,0.255011927178563,TCP_sport,1.0
03/31/1999,08:04:24,172.16.114.50,0.3714751436478969,IPv4_length,0.99977315645367881
03/31/1999,08:04:28,192.168.1.30,0.23744117504139928,IPv4_tos,0.99973076126074278
03/31/1999,08:05:28,192.168.1.30,0.2376546377384946,IPv4_tos,0.99473812531051209
03/31/1999,08:06:28,192.168.1.30,0.23764694044355805,IPv4_tos,0.99473812531051209
03/31/1999,08:07:28,192.168.1.30,0.2376548556586182,IPv4_tos,0.99473812531051209
03/31/1999,08:08:28,192.168.1.30,0.23765811276528914,IPv4_tos,0.99473812531051209
03/31/1999,08:09:28,192.168.1.30,0.23764338052599077,IPv4_tos,0.99473812531051209
03/31/1999,08:10:28,192.168.1.30,0.2376579093596951,IPv4_tos,0.99473812531051209
03/31/1999,08:11:28,192.168.1.30,0.23765493091632373,IPv4_tos,0.99473812531051209
03/31/1999,08:12:28,192.168.1.30,0.23767083524229793,IPv4_tos,0.99473812531051209
03/31/1999,08:13:28,192.168.1.30,0.2376304247072173,IPv4_tos,0.99473812531051209
03/31/1999,08:14:28,192.168.1.30,0.2376589184388428,IPv4_tos,0.99473812531051209
03/31/1999,08:15:28,192.168.1.30,0.23765428664745702,IPv4_tos,0.99473812531051209
03/31/1999,08:16:28,192.168.1.30,0.23764782746409918,IPv4_tos,0.99473812531051209
03/31/1999,08:17:28,192.168.1.30,0.2376575574321106,IPv4_tos,0.99473812531051209
03/31/1999,08:18:28,192.168.1.30,0.23765492375303843,IPv4_tos,0.99473812531051209
03/31/1999,08:19:28,192.168.1.30,0.23764224720260485,IPv4_tos,0.99473812531051209
03/31/1999,08:20:28,192.168.1.30,0.23765894234302476,IPv4_tos,0.99473812531051209
03/31/1999,08:21:28,192.168.1.30,0.2376545081078668,IPv4_tos,0.99473812531051209
03/31/1999,08:22:28,192.168.1.30,0.23765843413900845,IPv4_tos,0.99473812531051209
03/31/1999,08:23:28,192.168.1.30,0.23764479990102727,IPv4_tos,0.99473812531051209
03/31/1999,08:24:28,192.168.1.30,0.2376564983527888,IPv4_tos,0.99473812531051209
03/31/1999,08:25:28,192.168.1.30,0.23765560935174723,IPv4_tos,0.99473812531051209
03/31/1999,08:26:28,192.168.1.30,0.23764562325886385,IPv4_tos,0.99473812531051209
03/31/1999,08:27:28,192.168.1.30,0.2376549599146709,IPv4_tos,0.99473812531051209
03/31/1999,08:28:28,192.168.1.30,0.23765860423138663,IPv4_tos,0.99473812531051209
03/31/1999,08:29:27,192.168.1.30,0.23764257672236389,IPv4_tos,0.99473812531051209
03/31/1999,08:30:28,192.168.1.30,0.2376858395854431,IPv4_tos,0.99473812531051209
03/31/1999,08:31:27,192.168.1.30,0.23762962351347583,IPv4_tos,0.99473812531051209
03/31/1999,08:32:27,192.168.1.30,0.2376446550478245,IPv4_tos,0.99473812531051198
03/31/1999,08:33:27,192.168.1.30,0.23765450241170505,IPv4_tos,0.99473812531051209
03/31/1999,08:34:27,192.168.1.30,0.2376586339176593,IPv4_tos,0.99473812531051209
03/31/1999,08:35:27,192.168.1.30,0.23765544856842935,IPv4_tos,0.99473812531051209
03/31/1999,08:36:27,192.168.1.30,0.23764594912746417,IPv4_tos,0.99473812531051209
03/31/1999,08:37:27,192.168.1.30,0.23765740330108376,IPv4_tos,0.99473812531051209
03/31/1999,08:38:27,192.168.1.30,0.2376560249000772,IPv4_tos,0.99473812531051209
03/31/1999,08:39:27,192.168.1.30,0.23764227612309263,IPv4_tos,0.99473812531051209
